condition,hidden_width,fold,epoch,train_loss,balanced_accuracy_full
intermediate,512,1,16,0.4467054649287947,0.5197570099858324
intermediate,512,1,17,0.4317344508458936,0.534279697471654
intermediate,512,1,18,0.41182365872728544,0.5252381502699311
intermediate,512,1,19,0.3886779639038827,0.5209395524199638
intermediate,512,1,20,0.37335053446098887,0.5199370252357656
intermediate,512,1,21,0.3680440516765975,0.5295020780632708
intermediate,512,1,22,0.30848593826056153,0.5196808520395716
intermediate,512,1,23,0.317415725058458,0.5148821676673289
intermediate,512,1,24,0.28538193274044926,0.5166127660407102
intermediate,512,1,25,0.25228628211134063,0.5018282493088918
intermediate,512,1,26,0.23802635128416727,0.5108279417420756
intermediate,512,1,27,0.21259916595273756,0.5102451240264715
intermediate,512,1,28,0.23011195291997255,0.5062389592379192
intermediate,512,1,29,0.22648822522069526,0.5073454965920007
intermediate,512,1,30,0.19402342976078274,0.5201053309339453
intermediate,512,1,31,0.19249809492291428,0.5171062181694333
intermediate,512,1,32,0.1887889860339678,0.5254330546888042
intermediate,512,1,33,0.18092385059579463,0.5132839820058126
intermediate,512,1,34,0.15126461048764506,0.5220621101529456
intermediate,512,1,35,0.18192853772734094,0.5245882548609927
intermediate,512,1,36,0.15783927274814116,0.5253940738050296
intermediate,512,1,37,0.13975493156221594,0.5122700510022825
intermediate,512,1,38,0.12636851740321461,0.5312021643409601
intermediate,512,1,39,0.14661587645688395,0.5254118980052183
intermediate,512,1,40,0.1364029315630282,0.5246610803238562
intermediate,512,1,41,0.11444274830849464,0.514687110382245
intermediate,512,1,42,0.12650227094963779,0.5239959288670718
intermediate,512,1,43,0.15402439768545897,0.503681538103126
intermediate,512,1,44,0.15954935779487053,0.5280551382307999
intermediate,512,1,45,0.1133841755469953,0.5085229944411731
intermediate,512,1,46,0.10129203058759684,0.5150557625364051
intermediate,512,1,47,0.09140623276784351,0.5247258955972697
intermediate,512,1,48,0.08551643761437083,0.5214930503963209
intermediate,512,1,49,0.09002494467837917,0.5183694433896675
intermediate,512,1,50,0.10921959449925761,0.5268310467605509
late,128,1,1,1.0583055570056745,0.45492534931457845
late,128,1,2,1.0156579990712364,0.489800796983277
late,128,1,3,0.9780130883840126,0.4979177176218665
late,128,1,4,0.955983693831236,0.5037121419185443
late,128,1,5,0.9289673529272005,0.5085448848825712
late,128,1,6,0.9027669733277769,0.5247674446333871
late,128,1,7,0.8792426102743374,0.5279226337992085
late,128,1,8,0.8535017044212562,0.534417338207931
late,128,1,9,0.8273696293981057,0.5226267979359392
late,128,1,10,0.8017600949980769,0.5382056380727361
late,128,1,11,0.7762974342649064,0.5341666070488444
late,128,1,12,0.7577523787816366,0.515349938272624
late,128,1,13,0.7051804176778618,0.5177045059455784
late,128,1,14,0.6864349114613271,0.533403560070612
late,128,1,15,0.6555079262400549,0.5318082482938603
late,128,1,16,0.6291500974514979,0.5292923761951845
late,128,1,17,0.6007449615971623,0.5317838508466037
late,128,1,18,0.5859949907918615,0.5276895128276152
late,128,1,19,0.542263199338137,0.5290663482157761
late,128,1,20,0.5407358517484089,0.5213064618993198
late,128,1,21,0.4906048072291797,0.5272126008229093
late,128,1,22,0.48987402244815675,0.5264357347392133
late,128,1,23,0.44880094803537285,0.5188522254568713
late,128,1,24,0.4249372709141629,0.5228112768792302
late,128,1,25,0.4200464745206157,0.5321791628679413
late,128,1,26,0.4057844215490687,0.5180136319972215
late,128,1,27,0.3762374715855115,0.5275323052163454
late,128,1,28,0.363116014973698,0.5287360043340629
late,128,1,29,0.3422043256246512,0.5299004168355839
late,128,1,30,0.3362862710251896,0.5328958302377926
late,128,1,31,0.3134419587184125,0.5274702109614856
late,128,1,32,0.29824439387308954,0.5259292889825653
late,128,1,33,0.2997775267115415,0.5379144279410083
late,128,1,34,0.30132979952444244,0.534642601856285
late,128,1,35,0.29228712770882553,0.5259602596768898
late,128,1,36,0.2863559977510783,0.5417012297169469
late,128,1,37,0.26152788106537866,0.5334002275872147
late,128,1,38,0.24675031205800574,0.5366904893369704
late,128,1,39,0.2378154072392331,0.5351630195846074
late,128,1,40,0.2408379521269811,0.5341120643848022
late,128,1,41,0.2154722422596038,0.5249851566909235
late,128,1,42,0.22184892033967446,0.5327711831294404
late,128,1,43,0.19933513534350658,0.536534565801872
late,128,1,44,0.19023755212311982,0.5331485180843785
late,128,1,45,0.20356451729776978,0.5318073310965948
late,128,1,46,0.18420992259747712,0.5306565236878423
late,128,1,47,0.189192243174618,0.5375877834215983
late,128,1,48,0.18002594620224058,0.543829799983735
late,128,1,49,0.18048876635436936,0.5197599450170812
late,128,1,50,0.20436937213335138,0.5264595207216264
late,256,1,1,1.0557632502608412,0.45972238273174365
late,256,1,2,1.0135592259759978,0.48226369788255835
late,256,1,3,0.9737971473553675,0.5202144162620298
late,256,1,4,0.9359612239627387,0.5126725477355317
late,256,1,5,0.9175044143293786,0.4902999357350449
late,256,1,6,0.8829661365256222,0.5263655385751768
late,256,1,7,0.8470863984638625,0.5196183909058057
late,256,1,8,0.8146673861763921,0.5219865636715285
late,256,1,9,0.7769878165615512,0.5280974515979716
late,256,1,10,0.7371163771847101,0.534003743387772
late,256,1,11,0.70859683091872,0.536160563330331
late,256,1,12,0.6564312556910077,0.5061942305846154
late,256,1,13,0.6373478626328817,0.530339020567843
late,256,1,14,0.5837571239221128,0.5170786411049904
late,256,1,15,0.5402666116011111,0.5399890670085978
late,256,1,16,0.5198314629514699,0.5170125417554056
late,256,1,17,0.5037574917469125,0.5388065245744663
late,256,1,18,0.49202954393672194,0.5320443960164288
late,256,1,19,0.4576863135722053,0.5397675638690316
late,256,1,20,0.4189736553690252,0.505978261201883
late,256,1,21,0.38445770232070464,0.5471480056768397
late,256,1,22,0.3770753933688787,0.5354827239780435
late,256,1,23,0.37478264665666217,0.5286732986143595
late,256,1,24,0.3702473140607669,0.5446064520547359
late,256,1,25,0.32429094616509485,0.5203386047717493
late,256,1,26,0.2934005254992037,0.5233146041651762
late,256,1,27,0.28973696895158824,0.536090611752232
late,256,1,28,0.2802408628576384,0.5162540196170151
late,256,1,29,0.24613723381767122,0.5269058289109139
late,256,1,30,0.2695504025680812,0.5359993506243362
late,256,1,31,0.2311375120024043,0.5313009770596735
late,256,1,32,0.2327599011537597,0.5307266281321522
late,256,1,33,0.20411185384422462,0.5333070097718197
late,256,1,34,0.21088662403305686,0.5365245989249225
late,256,1,35,0.20915108054798107,0.5458618199517309
late,256,1,36,0.21958459463958038,0.535963396491537
late,256,1,37,0.19634622241568378,0.528803387759819
late,256,1,38,0.19395237640915267,0.5168051023072403
late,256,1,39,0.1776157989120233,0.5210247600459087
late,256,1,40,0.1569949776090662,0.5154146618263109
late,256,1,41,0.14222519602284345,0.5311450535245751
late,256,1,42,0.14529130864018217,0.5208720161279966
late,256,1,43,0.14722075561682382,0.5221252744712817
late,256,1,44,0.14439637540519393,0.5245155822643399
late,256,1,45,0.12927082059733824,0.5211842300770996
late,256,1,46,0.13737704880594268,0.511537363253531
late,256,1,47,0.14320998992819797,0.5245618090065103
late,256,1,48,0.15685060735684367,0.5349655470133917
late,256,1,49,0.12684123081172233,0.5155183051172881
late,256,1,50,0.11201567615423928,0.5234522449014533
late,512,1,1,1.0557835978160066,0.4799613187339988
late,512,1,2,1.0003406403884487,0.5090354019800455
late,512,1,3,0.9585009506681147,0.5178218460490505
late,512,1,4,0.9276537109860598,0.4853756870571848
late,512,1,5,0.882064778191524,0.5292246870370064
late,512,1,6,0.8366483066651452,0.5190570967526936
late,512,1,7,0.8001694638585168,0.5207994352510705
late,512,1,8,0.756743634466737,0.5140702952213411
late,512,1,9,0.7067442680281291,0.5303658333012314
late,512,1,10,0.6605950085509793,0.5327875092407625
late,512,1,11,0.6253867779816855,0.5504323667908552
late,512,1,12,0.5765628041870637,0.5132542953876595
late,512,1,13,0.5481034131657108,0.5345548260779972
late,512,1,14,0.5144242796059356,0.5334605180207861
late,512,1,15,0.4760138980672741,0.5151055357746679
late,512,1,16,0.4416978453870208,0.5284716069357235
late,512,1,17,0.3945049372870778,0.5312018586085383
late,512,1,18,0.3702545380342038,0.5166003838776287
late,512,1,19,0.36959149846880457,0.5361650881701732
late,512,1,20,0.37253333444357545,0.5217532286872401
late,512,1,21,0.3289880628973793,0.5300931199810202
late,512,1,22,0.29297000689925795,0.5228401380198444
late,512,1,23,0.2830008492069295,0.5278504198011883
late,512,1,24,0.27195454590276785,0.5370235542372374
late,512,1,25,0.24488836800645342,0.5438681694026661
late,512,1,26,0.2502979015506159,0.5206304263683207
late,512,1,27,0.2336086743459927,0.5267068582508315
late,512,1,28,0.21533435168541634,0.5253940738050296
late,512,1,29,0.18074610094072938,0.5333121460765052
late,512,1,30,0.18467122879553968,0.5300687225337636
late,512,1,31,0.18641346282377017,0.5372834267957347
late,512,1,32,0.16861474551162695,0.5242867721198936
late,512,1,33,0.18264044246335667,0.5218931929899225
late,512,1,34,0.16399208829784645,0.5248710879243642
late,512,1,35,0.1533431527534808,0.521575842736134
late,512,1,36,0.1416070632577881,0.5219565101744692
late,512,1,37,0.176437065513741,0.5136245373504128
late,512,1,38,0.17170349138928212,0.5311936955528774
late,512,1,39,0.14925301730085233,0.5324626685426409
late,512,1,40,0.15319722785255102,0.5293467659930159
late,512,1,41,0.13685349388698267,0.5333716721790221
late,512,1,42,0.12923512543280294,0.5318963298045697
late,512,1,43,0.09791511900507872,0.5175921798538231
late,512,1,44,0.11014656677568366,0.5324477182272166
late,512,1,45,0.11385209737174468,0.5242214982478475
late,512,1,46,0.10187792145889106,0.5314049260830723
late,512,1,47,0.121076410484752,0.5217316134050215
late,512,1,48,0.1189965951474007,0.5250821655883484
late,512,1,49,0.09945788568868412,0.5487462524848402
late,512,1,50,0.089384283508685,0.520994247950217
learned,128,1,1,1.0644851218997025,0.46612536741393784
learned,128,1,2,1.00475636367097,0.4776357344946273
learned,128,1,3,0.978944448035533,0.5153273446466559
learned,128,1,4,0.9627789252699204,0.5096488846575521
learned,128,1,5,0.9311492089524357,0.5231169175812652
learned,128,1,6,0.9080196030809498,0.502834934454026
learned,128,1,7,0.8776078901578748,0.5081780671229418
learned,128,1,8,0.8467918797115016,0.5346046910359865
learned,128,1,9,0.8126497686378599,0.5357598092718859
learned,128,1,10,0.780040336406137,0.5170003736050194
learned,128,1,11,0.7502756891601042,0.5403447866813174
learned,128,1,12,0.7051933465667284,0.5298930181109772
learned,128,1,13,0.6890264026761994,0.5347810069236164
learned,128,1,14,0.6708057524338169,0.5292551379862139
learned,128,1,15,0.6481140180835574,0.537148812810433
learned,128,1,16,0.6053570341563287,0.529378042419762
learned,128,1,17,0.556070011275334,0.553681538103126
learned,128,1,18,0.5329065017812834,0.5308021746135695
learned,128,1,19,0.538248041014033,0.5399599001355617
learned,128,1,20,0.5066928274518862,0.519611664792527
learned,128,1,21,0.48263059552573156,0.5209860848945559
learned,128,1,22,0.4323419785405707,0.5146215307777772
learned,128,1,23,0.4231861841490888,0.5405186872828153
learned,128,1,24,0.4219983051142355,0.5321432087351422
learned,128,1,25,0.4087963758569377,0.5374339082937257
learned,128,1,26,0.3706886017416406,0.519416607507443
learned,128,1,27,0.35802630051540263,0.5391880786368247
learned,128,1,28,0.347183362940165,0.5206435728624564
learned,128,1,29,0.3282366090715714,0.5417717927598894
learned,128,1,30,0.346826159891494,0.523857982398373
learned,128,1,31,0.2896371373510736,0.5278940783910159
learned,128,1,32,0.28883250218051,0.5309167631252457
learned,128,1,33,0.2993182848914089,0.5281068070100775
learned,128,1,34,0.2704017382124903,0.5225962858402474
learned,128,1,35,0.2645705677080029,0.5373609299646512
learned,128,1,36,0.26868474115849794,0.5341560287070515
learned,128,1,37,0.2527908556886858,0.5346607317888954
learned,128,1,38,0.2287846701195234,0.530029588783778
learned,128,1,39,0.21411255565215284,0.535967921331379
learned,128,1,40,0.20690083096972287,0.5350064845846655
learned,128,1,41,0.19641485630370814,0.5280731152971995
learned,128,1,42,0.20321903614390865,0.5215371675847811
learned,128,1,43,0.19700126815342842,0.5420021927129288
learned,128,1,44,0.23200160233680345,0.5299939403834006
learned,128,1,45,0.22599206978254743,0.5280105624437069
learned,128,1,46,0.1864094630939754,0.5301444218813917
learned,128,1,47,0.1670997243697249,0.5393591053535581
learned,128,1,48,0.16738930962530021,0.5364570626329553
learned,128,1,49,0.18410161599086652,0.5172962002963158
learned,128,1,50,0.1749649739328019,0.5411190234661863
learned,256,1,1,1.0580521959645228,0.47927516345983934
learned,256,1,2,1.0000305412009631,0.496647705141869
learned,256,1,3,0.966163811721201,0.520701448009896
learned,256,1,4,0.9288359564433261,0.45551122435440017
learned,256,1,5,0.8935157384459428,0.5253229298704856
learned,256,1,6,0.8537776712670414,0.5132751463388237
learned,256,1,7,0.8150696385250943,0.5272168505035718
learned,256,1,8,0.7967011330947475,0.5211288619355187
learned,256,1,9,0.7403020043698508,0.5425115735008258
learned,256,1,10,0.7007742857369851,0.5251132891488838
learned,256,1,11,0.6641705039292183,0.5407808222612336
learned,256,1,12,0.6269770674505258,0.5209693919043278
learned,256,1,13,0.5891600069724355,0.5351678501568713
learned,256,1,14,0.5456458431842133,0.5366936689541566
learned,256,1,15,0.5242440468995903,0.554211769842187
learned,256,1,16,0.4998445826878385,0.5436397261371259
learned,256,1,17,0.4663308872951297,0.5298843964566835
learned,256,1,18,0.4307962296203053,0.5358615570218482
learned,256,1,19,0.41312963771694916,0.5372365885887208
learned,256,1,20,0.39167671175453606,0.5504281476834348
learned,256,1,21,0.38765851734817186,0.5502385324354583
learned,256,1,22,0.33953510846678664,0.5481483315876012
learned,256,1,23,0.32226518011625044,0.5179332549435404
learned,256,1,24,0.2967909372697665,0.537940568063069
learned,256,1,25,0.31002963848627146,0.5211338453739933
learned,256,1,26,0.284759878955801,0.5359884665501214
learned,256,1,27,0.2686959886801212,0.532530204834608
learned,256,1,28,0.2563665059451356,0.5378181833746378
learned,256,1,29,0.2675669049340596,0.5221245101402272
learned,256,1,30,0.2594908820049656,0.5184419631201094
learned,256,1,31,0.2263106213310572,0.5410693113744078
learned,256,1,32,0.21883895453505628,0.5277614210932134
learned,256,1,33,0.23254858665266062,0.5320516418748246
learned,256,1,34,0.1956713596979777,0.5334627804407072
learned,256,1,35,0.17220203711448379,0.539944491221505
learned,256,1,36,0.1767736471152994,0.5274599383521145
learned,256,1,37,0.19027590892446322,0.528779968656312
learned,256,1,38,0.1916821822719624,0.5348172667888372
learned,256,1,39,0.16226041622049225,0.52462980389711
learned,256,1,40,0.14690793440567226,0.531469435624064
learned,256,1,41,0.15726369547014787,0.5385765526468173
learned,256,1,42,0.14931087995686243,0.5244972994655186
learned,256,1,43,0.15658873413491436,0.533408237776665
learned,256,1,44,0.16114503123707033,0.5457105741226855
learned,256,1,45,0.1570974365463407,0.5468910070031069
learned,256,1,46,0.13786160265366862,0.5372932408064731
learned,256,1,47,0.12902557644553073,0.5316434890917728
learned,256,1,48,0.11090197028919781,0.5289173036601674
learned,256,1,49,0.12741677592119832,0.5366590600440132
learned,256,1,50,0.12617944034300452,0.5490375543362946
learned,512,1,1,1.0550857995125877,0.4838506937374382
learned,512,1,2,1.0006087355100577,0.5053107556054511
learned,512,1,3,0.9679343997649946,0.5061500522496708
learned,512,1,4,0.9249879271965328,0.5102121966446478
learned,512,1,5,0.8950750555579118,0.4836199880519769
learned,512,1,6,0.8425949868254774,0.4850886654596351
learned,512,1,7,0.8165678915389254,0.5125488789709292
learned,512,1,8,0.7583996243677115,0.5244698141208022
learned,512,1,9,0.7207561865879168,0.5286427865186677
learned,512,1,10,0.689904330752966,0.5290039482284946
learned,512,1,11,0.6320832280975002,0.5264512965194811
learned,512,1,12,0.5955844473025305,0.5203467678274104
learned,512,1,13,0.5618859471611464,0.5204181563478917
learned,512,1,14,0.5260543140370076,0.5348125890827844
learned,512,1,15,0.4897330932104056,0.5151077370481045
learned,512,1,16,0.47718044106415874,0.5223562858891646
learned,512,1,17,0.4370923686058815,0.5299857773277397
